source,ra,dec,reference,band,magnitude,magnitude_error,spectral_type_string,spectral_type_code,spectral_type_reference
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,PAN-STARRS/PS1.y,19.34,0.06,L6.5:,76.5,Knap04
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,PAN-STARRS/PS1.z,20.37,0.03,L6.5:,76.5,Knap04
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,WFCAM.H,16.13,0.05,L6.5:,76.5,Knap04
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,WFCAM.J,16.963,0.023,L6.5:,76.5,Knap04
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,WFCAM.K,15.483,0.017,L6.5:,76.5,Knap04
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,WISE.W1,14.93,0.013,L6.5:,76.5,Knap04
SDSS J152531.32+581053.1,231.3805,58.1813,Knap04,WISE.W2,14.609,0.015,L6.5:,76.5,Knap04
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,2MASS.H,14.951,0.066,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,2MASS.H,14.951,0.066,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,2MASS.J,15.879,0.07,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,2MASS.J,15.879,0.07,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,2MASS.Ks,14.11,0.059,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,2MASS.Ks,14.11,0.059,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.i,21.02,0.02,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.i,21.02,0.02,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.r,22.36,0.07,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.r,22.36,0.07,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.y,18.13,0.02,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.y,18.13,0.02,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.z,19.22,0.01,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,PAN-STARRS/PS1.z,19.22,0.01,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.H,14.927,0.007,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.H,14.927,0.007,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.J,15.852,0.007,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.J,15.852,0.007,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.K,14.154,0.006,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.K,14.154,0.006,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.Y,17.232,0.015,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WFCAM.Y,17.232,0.015,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WISE.W1,13.523,0.013,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WISE.W1,13.523,0.013,L5,75.0,Zhan09
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WISE.W2,13.223,0.011,L3.5:,73.5,Bard14
SDSS J104922.45+012559.2,162.3435,1.4331,Zhan09,WISE.W2,13.223,0.011,L5,75.0,Zhan09
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,PAN-STARRS/PS1.i,20.57,0.03,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,PAN-STARRS/PS1.r,21.68,0.07,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,PAN-STARRS/PS1.y,17.97,0.01,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,PAN-STARRS/PS1.z,18.94,0.02,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,VISTA.Y,16.911,0.004,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WFCAM.H,15.112,0.008,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WFCAM.J,15.811,0.004,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WFCAM.K,14.428,0.005,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WFCAM.Y,16.911,0.004,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WISE.W1,13.959,0.017,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WISE.W2,13.393,0.014,L2,72.0,Lodi08
USco J160603.75-221930.0,241.5156,-22.3251,Lodi08,WISE.W3,11.62,0.348,L2,72.0,Lodi08
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,2MASS.H,14.576,0.056,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,2MASS.H,14.576,0.056,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,2MASS.J,15.596,0.067,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,2MASS.J,15.596,0.067,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,2MASS.Ks,14.058,0.06,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,2MASS.Ks,14.058,0.06,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,IRAC.I1,12.61,0.01,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,IRAC.I1,12.61,0.01,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,IRAC.I2,12.36,0.02,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,IRAC.I2,12.36,0.02,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,PAN-STARRS/PS1.y,17.87,0.05,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,PAN-STARRS/PS1.y,17.87,0.05,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,PAN-STARRS/PS1.z,19.31,0.06,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,PAN-STARRS/PS1.z,19.31,0.06,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.H,14.677,0.06,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.H,14.677,0.06,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.J,15.435,0.067,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.J,15.435,0.067,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.K,14.082,0.06,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.K,14.082,0.06,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.Y,16.52,0.084,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WFCAM.Y,16.52,0.084,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WISE.W1,13.112,0.012,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WISE.W1,13.112,0.012,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WISE.W2,12.318,0.008,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WISE.W2,12.318,0.008,T2.5 pec,82.5,Kirk10
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WISE.W3,10.781,0.068,T0.5,80.5,Manj19
2MASS J13243553+6358281,201.1480833,63.9744861,Missing,WISE.W3,10.781,0.068,T2.5 pec,82.5,Kirk10
G 239-25B,220.5919,66.0555,Goli04.1733,GAIA2.G,15.302294731140137,0.022563359236051052,L0:,70.0,Forv04
G 239-25B,220.5919,66.0555,Goli04.1733,GAIA3.G,15.768857955932617,0.0024350717666759983,L0:,70.0,Forv04
G 239-25B,220.5919,66.0555,Goli04.1733,WFCAM.H,10.86,0.03,L0:,70.0,Forv04
G 239-25B,220.5919,66.0555,Goli04.1733,WFCAM.J,11.44,0.03,L0:,70.0,Forv04
G 239-25B,220.5919,66.0555,Goli04.1733,WFCAM.K,10.3,0.07,L0:,70.0,Forv04
G 239-25B,220.5919,66.0555,Goli04.1733,WFCAM.Y,12.161,0.058,L0:,70.0,Forv04
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,IRAC.I1,16.84,0.05,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,IRAC.I1,16.58,0.02,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,IRAC.I2,14.65,0.02,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,IRAC.I2,14.56,0.02,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,WFCAM.H,19.16,0.03,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,WFCAM.J,18.91,0.04,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,WISE.W1,17.899,0.079,T9.5,89.5,Kirk11
WISE J014807.25-720258.7,27.0302085,-72.049639,Mace13.6,WISE.W2,14.629,0.016,T9.5,89.5,Kirk11
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,PAN-STARRS/PS1.i,22.19,0.07,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,PAN-STARRS/PS1.y,19.79,0.05,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,PAN-STARRS/PS1.z,20.92,0.05,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,WFCAM.H,16.851,0.032,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,WFCAM.J,17.716,0.029,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,WFCAM.K,16.242,0.024,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,WFCAM.Y,18.899,0.06,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,WISE.W1,15.785,0.024,L2,72.0,Maro15
ULAS J100731.32+104758.8,151.8807,10.7997,Maro15,WISE.W2,15.534,0.05,L2,72.0,Maro15
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,2MASS.H,15.603,0.112,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,2MASS.J,16.566,0.129,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,2MASS.Ks,15.183,0.189,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,IRAC.I1,14.06,0.02,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,IRAC.I2,13.91,0.02,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,IRAC.I3,13.62,0.11,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,IRAC.I4,13.34,0.18,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,NICMOS1.F110W,17.26,0.05,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,NSFCam.H,15.54,0.05,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,NSFCam.J,16.25,0.05,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,NSFCam.K,15.18,0.05,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,NSFCam.Lp,13.54,0.05,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,PAN-STARRS/PS1.y,18.57,0.02,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,PAN-STARRS/PS1.z,20.0,0.01,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,SDSS.g,25.06652,0.7528395,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,SDSS.i,22.70413,0.3235412,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,SDSS.r,24.41431,0.7575479,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,SDSS.u,24.67359,1.035242,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,SDSS.z,19.37656,0.07312421,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WFCAM.H,15.597,0.012,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WFCAM.J,16.388,0.012,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WFCAM.K,15.288,0.013,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WFCAM.Y,17.404,0.02,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W1,14.586,0.031,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W1,14.699,0.021,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W2,13.894,0.04,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W2,14.006,0.021,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W3,12.476,0.398,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W3,12.139,0.283,T1,81.0,Burg06.1067
2MASS J01514155+1244300,27.9231255,12.741667,Geba02,WISE.W4,8.711,,T1,81.0,Burg06.1067
SDSS J145447.76+371823.1,223.6991,37.3065,West08,2MASS.H,15.64,0.145,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,2MASS.J,16.265,0.115,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,2MASS.Ks,15.32,0.2,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,GAIA2.G,20.781103134155273,0.010591166509604477,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,GAIA2.Grp,19.10399055480957,0.03735914482725083,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,GAIA3.G,20.7669734954834,0.008113005607487131,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,GAIA3.Grp,19.13854217529297,0.04665928079936384,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,WFCAM.J,16.15,0.011,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,WFCAM.K,15.11,0.016,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,WISE.W1,14.818,0.015,L0,70.0,Schm10.1808
SDSS J145447.76+371823.1,223.6991,37.3065,West08,WISE.W2,14.597,0.018,L0,70.0,Schm10.1808
SDSS J000632.60+140606.3,1.6362,14.1018,West08,2MASS.H,15.302,0.074,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,2MASS.H,15.302,0.074,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,2MASS.J,15.849,0.062,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,2MASS.J,15.849,0.062,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,2MASS.Ks,15.06,0.147,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,2MASS.Ks,15.06,0.147,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA2.G,20.672496795654297,0.011274107157594672,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA2.G,20.672496795654297,0.011274107157594672,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA2.Grp,18.948566436767578,0.0476011845640954,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA2.Grp,18.948566436767578,0.0476011845640954,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA3.G,20.64743423461914,0.009824191141302152,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA3.G,20.64743423461914,0.009824191141302152,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA3.Grp,19.248714447021484,0.06677946284307995,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,GAIA3.Grp,19.248714447021484,0.06677946284307995,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,PAN-STARRS/PS1.i,20.18,0.02,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,PAN-STARRS/PS1.i,20.18,0.02,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,PAN-STARRS/PS1.y,17.72,0.01,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,PAN-STARRS/PS1.y,17.72,0.01,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,PAN-STARRS/PS1.z,18.71,0.01,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,PAN-STARRS/PS1.z,18.71,0.01,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.H,15.263,0.01,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.H,15.263,0.01,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.J,15.9,0.007,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.J,15.9,0.007,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.K,14.722,0.01,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.K,14.722,0.01,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.Y,16.904,0.012,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WFCAM.Y,16.904,0.012,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WISE.W1,14.303,0.016,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WISE.W1,14.303,0.016,L0.4,70.4,Bard14
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WISE.W2,14.05,0.016,L0,70.0,West08
SDSS J000632.60+140606.3,1.6362,14.1018,West08,WISE.W2,14.05,0.016,L0.4,70.4,Bard14
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,IRAC.I1,18.44,0.16,Y0,90.0,Meis20.74
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,IRAC.I2,15.96,0.03,Y0,90.0,Meis20.74
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,WFCAM.H,19.69,,Y0,90.0,Meis20.74
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,WFCAM.J,21.03,0.12,Y0,90.0,Meis20.74
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,WFCAM.K,18.79,,Y0,90.0,Meis20.74
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,WISE.W1,17.843,0.103,Y0,90.0,Meis20.74
CWISEP J093852.89+063440.6,144.72037499999996,6.577944444444444,Meis20.74,WISE.W2,15.882,0.058,Y0,90.0,Meis20.74
CWISEP J021243.55+053147.2,33.18145833333333,5.5297777777777775,Meis20.74,IRAC.I1,18.93,0.25,Y1,91.0,Legg21
CWISEP J021243.55+053147.2,33.18145833333333,5.5297777777777775,Meis20.74,IRAC.I2,16.03,0.02,Y1,91.0,Legg21
ULAS J002422.94+002247.9,6.0957,0.3798,Lodi07.1423,PAN-STARRS/PS1.y,20.96,0.16,T4.5,84.5,Lodi07.1423
ULAS J002422.94+002247.9,6.0957,0.3798,Lodi07.1423,WFCAM.H,18.28,0.158,T4.5,84.5,Lodi07.1423
ULAS J002422.94+002247.9,6.0957,0.3798,Lodi07.1423,WFCAM.J,18.203,0.073,T4.5,84.5,Lodi07.1423
ULAS J002422.94+002247.9,6.0957,0.3798,Lodi07.1423,WFCAM.Y,19.704,0.155,T4.5,84.5,Lodi07.1423
ULAS J002422.94+002247.9,6.0957,0.3798,Lodi07.1423,WISE.W1,17.391,0.071,T4.5,84.5,Lodi07.1423
ULAS J002422.94+002247.9,6.0957,0.3798,Lodi07.1423,WISE.W2,16.522,0.106,T4.5,84.5,Lodi07.1423
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,2MASS.H,15.308,0.09,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,2MASS.H,15.308,0.09,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,2MASS.J,15.891,0.084,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,2MASS.J,15.891,0.084,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,2MASS.Ks,14.417,0.077,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,2MASS.Ks,14.417,0.077,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,PAN-STARRS/PS1.i,21.08,0.02,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,PAN-STARRS/PS1.i,21.08,0.02,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,PAN-STARRS/PS1.y,18.34,0.03,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,PAN-STARRS/PS1.y,18.34,0.03,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,PAN-STARRS/PS1.z,19.35,0.02,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,PAN-STARRS/PS1.z,19.35,0.02,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.H,15.346,0.011,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.H,15.346,0.011,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.J,16.08,0.01,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.J,16.08,0.01,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.K,14.655,0.01,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.K,14.655,0.01,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.Y,17.348,0.02,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WFCAM.Y,17.348,0.02,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W1,14.071,0.03,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W1,14.071,0.03,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W1,14.089,0.014,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W1,14.089,0.014,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W2,13.82,0.046,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W2,13.82,0.046,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W2,13.844,0.015,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W2,13.844,0.015,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W3,12.546,0.478,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W3,12.546,0.478,L4.4,74.4,Bard14
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W4,9.08,,L3,73.0,Hawl02
2MASS J21404654+0112594,325.193916,1.2165,Hawl02,WISE.W4,9.08,,L4.4,74.4,Bard14
SDSS J082539.87+310040.7,126.4162,31.0113,Schm10.1808,PAN-STARRS/PS1.i,20.36,0.02,L1,71.0,Schm10.1808
SDSS J082539.87+310040.7,126.4162,31.0113,Schm10.1808,PAN-STARRS/PS1.y,18.08,0.02,L1,71.0,Schm10.1808
SDSS J082539.87+310040.7,126.4162,31.0113,Schm10.1808,PAN-STARRS/PS1.z,18.95,0.02,L1,71.0,Schm10.1808
SDSS J082539.87+310040.7,126.4162,31.0113,Schm10.1808,WISE.W1,14.742,0.016,L1,71.0,Schm10.1808
SDSS J082539.87+310040.7,126.4162,31.0113,Schm10.1808,WISE.W2,14.501,0.022,L1,71.0,Schm10.1808
SDSS J100435.88+565757.4,151.1496,56.9659,Schm10.1808,2MASS.H,15.809,0.096,L0,70.0,Schm10.1808
SDSS J100435.88+565757.4,151.1496,56.9659,Schm10.1808,2MASS.J,16.666,0.113,L0,70.0,Schm10.1808
SDSS J100435.88+565757.4,151.1496,56.9659,Schm10.1808,2MASS.Ks,15.431,0.172,L0,70.0,Schm10.1808
SDSS J100435.88+565757.4,151.1496,56.9659,Schm10.1808,PAN-STARRS/PS1.i,20.74,0.03,L0,70.0,Schm10.1808
