source,spectral_type_string,2MASS.H,2MASS.J,2MASS.Ks,ACAM.i,ACAM.z,Cousins.I,Cousins.R,DENIS.I,DENIS.J,DENIS.Ks,GAIA2.G,GAIA2.Grp,GAIA3.G,GAIA3.Grp,GALEX.NUV,IRAC.I1,IRAC.I2,IRAC.I3,IRAC.I4,JWST/MIRI.F1000W,JWST/MIRI.F1280W,JWST/MIRI.F1500W,JWST/MIRI.F1800W,JWST/MIRI.F2100W,Johnson.V,MIPS.24mu,NACO.Lp,NICMOS1.F090M,NICMOS1.F110W,NIRI.Y,NSFCam.H,NSFCam.J,NSFCam.K,NSFCam.Lp,NSFCam.Mp,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,SDSS.g,SDSS.i,SDSS.r,SDSS.u,SDSS.z,UFTI.H,UFTI.J,UFTI.K,UFTI.Y,UKIDSS.H,UKIDSS.J,UKIDSS.K,UKIDSS.Y,VISTA.H,VISTA.J,VISTA.Ks,VISTA.Y,VisAO.Ys,WFCAM.H,WFCAM.J,WFCAM.K,WFCAM.Y,WISE.W1,WISE.W2,WISE.W3,WISE.W4,Wircam.Y
2MASS J12281523-1547342,L5,13.347,14.378,12.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,21.28,16.52,17.57,,,,,,,,,,,,,,,,,,,13.4,14.28,12.71,15.53,12.01,11.694,11.095,,
2MASS J12281523-1547342,L6::,13.347,14.378,12.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,21.28,16.52,17.57,,,,,,,,,,,,,,,,,,,13.4,14.28,12.71,15.53,12.01,11.694,11.095,,
2MASS J12304562+2827583,L4:,15.01,16.073,14.43,,,,,,,,20.9052677154541,19.271039962768555,20.837371826171875,19.321054458618164,,,,,,,,,,,,,,,,,,,,,,,20.26,21.98,18.09,18.97,,,,,,,,,,,,,,,,,,,15.068,15.936,14.353,17.172,13.937,13.692,,,
2MASS J12312141+4959234,L2,13.709,14.617,13.135,,,,,,,,19.71944236755371,17.9166259765625,19.792102813720703,17.989105224609375,,,,,,,,,,,,,,,,,,,,,,,19.21,21.38,16.68,17.68,,,,,,,,,,,,,,,,,,,13.788,14.493,13.066,,12.588,12.272,11.947,8.814,
2MASS J12312141+4959234,L3.4,13.709,14.617,13.135,,,,,,,,19.71944236755371,17.9166259765625,19.792102813720703,17.989105224609375,,,,,,,,,,,,,,,,,,,,,,,19.21,21.38,16.68,17.68,,,,,,,,,,,,,,,,,,,13.788,14.493,13.066,,12.588,12.272,11.947,8.814,
2MASS J12314753+0847331,T5.5,15.309,15.57,15.22,,,,,,,,,,,,,14.27,13.08,,,,,,,,,,,,,,,,,,,,,,18.05,19.75,,,,,,,,,,,,,,,,,,,15.456,15.151,15.552,16.34,15.066,13.083,12.227,9.031,
2MASS J12314753+0847331,T6,15.309,15.57,15.22,,,,,,,,,,,,,14.27,13.08,,,,,,,,,,,,,,,,,,,,,,18.05,19.75,,,,,,,,,,,,,,,,,,,15.456,15.151,15.552,16.34,15.066,13.083,12.227,9.031,
2MASS J12321827-0951502,L0,13.074,13.727,12.554,,,,,,,,18.623336791992188,16.85066795349121,18.74164581298828,16.899877548217773,,,,,,,,,,,,,,,,,,,,,,,18.04,20.56,15.64,16.59,,,,,,,,,,,,,,,,,,,13.136,13.72,12.531,14.726,12.222,11.935,11.655,9.08,
2MASS J12373919+6526148,T6.5,15.739,16.053,,,,,,,,,,,,,,14.39,12.93,13.42,12.78,,,,,,,,,,,,,,,,,,,,18.43,,25.17371,23.24789,25.09954,24.51768,19.60072,,,,,15.94,15.56,16.4,,,,,,,15.94,15.56,16.4,16.7,15.474,12.946,11.939,9.217,
2MASS J12373919+6526148,T7,15.739,16.053,,,,,,,,,,,,,,14.39,12.93,13.42,12.78,,,,,,,,,,,,,,,,,,,,18.43,,25.17371,23.24789,25.09954,24.51768,19.60072,,,,,15.94,15.56,16.4,,,,,,,15.94,15.56,16.4,16.7,15.474,12.946,11.939,9.217,
2MASS J12392727+5515371,L5,13.568,14.711,12.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.63,21.63,16.92,17.96,,,,,,,,,,,,,,,,,,,13.63,14.54,12.722,,12.048,11.689,11.108,,
2MASS J12451416-4429077,L0: VL-G,13.8,14.518,13.369,,,,,18.03,14.506,13.136,19.386667251586914,17.72230339050293,19.38414764404297,17.772388458251953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.857,14.451,13.324,15.364,12.974,12.623,12.562,9.093,
2MASS J12474944-1117551,L0:,15.104,15.991,14.725,,,,,,,,20.7347412109375,18.961088180541992,20.689119338989258,19.132841110229492,,,,,,,,,,,,,,,,,,,,,,,20.24,,17.81,18.75,,,,,,,,,,,,,,,,,,,15.162,15.944,14.702,16.883,14.391,14.152,,,
2MASS J12535039-4211215,L0.3 VL-G,15.3,16.0,14.739,,,,,,,,21.027009963989258,,20.950611114501953,19.24332046508789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.253,13.929,,,
2MASS J12545393-0122474,T2,14.09,14.891,13.837,,,,,,,,20.883434295654297,18.8925724029541,20.83668327331543,19.011547088623047,,12.63,12.39,11.99,11.75,,,,,,,,,,15.66,,,,,12.25,,,,,17.15,18.7,24.62795,22.18094,24.44372,25.78375,18.02159,14.13,14.66,13.84,,,,,,,,,,,14.136,14.667,13.886,15.858,13.297,12.396,10.731,8.871,
2MASS J12560183-1257276,L7 VL-G,15.6,16.66,14.57,22.494,20.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.36,,,,,,,,,,,,,,15.777,17.136,14.665,18.558,,15.777,17.136,14.55,18.558,12.643,12.282,,,
2MASS J12560183-1257276,L8::,15.6,16.66,14.57,22.494,20.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.36,,,,,,,,,,,,,,15.777,17.136,14.665,18.558,,15.777,17.136,14.55,18.558,12.643,12.282,,,
2MASS J12563961-2718455,L3.4 INT-G,15.374,16.416,14.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.28,,18.77,19.76,,,,,,,,,,,,,,,,,,,,,,,14.101,13.744,,,
2MASS J12565688+0146163,L1.6,13.516,14.48,12.791,,,,,,,,19.538602828979492,17.849647521972656,19.569103240966797,17.907033920288086,,,,,,,,,,,,,,,,,,,,,,,19.02,21.17,16.61,17.56,,,,,,,,,,,,,,,,,,,13.503,14.418,12.822,15.714,12.324,12.053,11.445,9.051,
2MASS J12565688+0146163,L2:,13.516,14.48,12.791,,,,,,,,19.538602828979492,17.849647521972656,19.569103240966797,17.907033920288086,,,,,,,,,,,,,,,,,,,,,,,19.02,21.17,16.61,17.56,,,,,,,,,,,,,,,,,,,13.503,14.418,12.822,15.714,12.324,12.053,11.445,9.051,
2MASS J12594167+1001380,L4.5,15.534,16.72,14.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.84,,19.31,20.37,,,,,,,,,,,,,,,,,,,15.882,17.009,14.905,18.472,14.05,13.641,,,
2MASS J13004255+1912354,L1,12.08,12.717,11.624,,,,,,,,17.481306076049805,15.83315372467041,17.491025924682617,15.88172435760498,,10.96,11.0,10.86,10.73,,,,,,,,,,,,,,,,,21.75,17.16,19.54,14.56,15.52,,,,,,,,,,,,,,,,,,,12.159,12.603,11.581,,11.295,11.009,10.375,,
2MASS J13004255+1912354,L3,12.08,12.717,11.624,,,,,,,,17.481306076049805,15.83315372467041,17.491025924682617,15.88172435760498,,10.96,11.0,10.86,10.73,,,,,,,,,,,,,,,,,21.75,17.16,19.54,14.56,15.52,,,,,,,,,,,,,,,,,,,12.159,12.603,11.581,,11.295,11.009,10.375,,
2MASS J13015465-1510223,L1,13.665,14.538,13.1,,,,,,,,19.372928619384766,17.74199104309082,19.35125732421875,17.79709815979004,,,,,,,,,,,,,,,,,,,,,,,18.89,21.25,16.48,17.45,,,,,,,,,,,,,,,,,,,13.735,14.501,13.08,15.612,12.793,12.554,11.914,9.129,
2MASS J13023811+5650212,L2,15.469,16.36,14.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73,,18.35,19.35,,,,,,,,,,,,,,,,,,,,16.273,14.935,,14.576,14.295,12.944,9.295,
2MASS J13023811+5650212,L3: pec (sl. blue),15.469,16.36,14.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73,,18.35,19.35,,,,,,,,,,,,,,,,,,,,16.273,14.935,,14.576,14.295,12.944,9.295,
2MASS J13054019-2541059,L0.5 pec,12.392,13.414,11.747,,,,,,,,18.657583236694336,16.78771209716797,18.767822265625,16.793161392211914,,10.92,10.9,,,,,,,,,,,,,,,,,,,,17.98,20.22,15.53,16.52,,,,,,,,,,,,,,,,,,,12.45,13.23,11.78,14.52,11.202,10.931,10.418,,
2MASS J13054019-2541059,L2,12.392,13.414,11.747,,,,,,,,18.657583236694336,16.78771209716797,18.767822265625,16.793161392211914,,10.92,10.9,,,,,,,,,,,,,,,,,,,,17.98,20.22,15.53,16.52,,,,,,,,,,,,,,,,,,,12.45,13.23,11.78,14.52,11.202,10.931,10.418,,
2MASS J13054106+2046394,L5,14.04,15.201,13.368,,,,,,,,20.380237579345703,18.63885498046875,20.332046508789062,18.736492156982422,,12.15,12.18,,,,,,,,,,,,,,,,,,,,20.11,,17.28,18.34,,,,,,,,,,,,,,,,,,,14.13,14.911,13.322,,12.561,12.191,11.401,,
2MASS J13054106+2046394,L6.5,14.04,15.201,13.368,,,,,,,,20.380237579345703,18.63885498046875,20.332046508789062,18.736492156982422,,12.15,12.18,,,,,,,,,,,,,,,,,,,,20.11,,17.28,18.34,,,,,,,,,,,,,,,,,,,14.13,14.911,13.322,,12.561,12.191,11.401,,
2MASS J13061727+3820296,L0,13.8,14.63,13.219,,,,,,,,19.572689056396484,17.921241760253906,19.547191619873047,17.9560546875,,,,,,,,,,,,,,,,,,,,,,,19.11,21.34,16.61,17.63,,,,,,,,,,,,,,,,,,,13.869,14.543,13.201,,12.916,12.64,11.848,,
2MASS J13061727+3820296,L0.6,13.8,14.63,13.219,,,,,,,,19.572689056396484,17.921241760253906,19.547191619873047,17.9560546875,,,,,,,,,,,,,,,,,,,,,,,19.11,21.34,16.61,17.63,,,,,,,,,,,,,,,,,,,13.869,14.543,13.201,,12.916,12.64,11.848,,
2MASS J13081228+6103486,L2,16.155,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37,,18.88,19.9,,,,,,,,,,,,,,,,,,,15.862,16.616,15.173,17.803,14.969,14.743,,,
2MASS J13114227+3629235,L5 pec (blue),14.752,15.545,14.14,,,,,,,,20.812822341918945,19.029150009155273,20.7620906829834,19.157791137695312,,13.13,13.19,,,,,,,,,,,,,,,,,,,,20.56,,17.65,18.75,,,,,,,,,,,,,,,,,,,14.83,15.384,14.112,,13.534,13.165,,,
2MASS J13120707+3937445,L0:,13.406,14.165,12.945,,,,,,,,19.250282287597656,17.152271270751953,19.303234100341797,17.178030014038086,,,,,,,,,,,,,,,,,,,,,,,18.33,20.84,15.92,16.85,,,,,,,,,,,,,,,,,,,13.466,14.133,12.924,15.08,12.63,12.381,12.269,,
2MASS J13184794+1736117,L5.5,15.227,16.341,14.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.31,,18.68,19.71,,,,,,,,,,,,,,,,,,,,16.27,14.5,,13.907,13.564,,,
2MASS J13204427+0409045,L2.5,14.302,15.246,13.621,,,,,,,,20.289005279541016,18.587305068969727,20.289779663085938,18.67516326904297,,,,,,,,,,,,,,,,,,,,,,,19.65,,17.37,18.32,24.91232,19.88747,22.36971,24.43081,17.96889,,,,,,,,,,,,,,14.359,15.191,13.639,16.472,13.162,12.882,12.27,9.139,
2MASS J13204427+0409045,L3::,14.302,15.246,13.621,,,,,,,,20.289005279541016,18.587305068969727,20.289779663085938,18.67516326904297,,,,,,,,,,,,,,,,,,,,,,,19.65,,17.37,18.32,24.91232,19.88747,22.36971,24.43081,17.96889,,,,,,,,,,,,,,14.359,15.191,13.639,16.472,13.162,12.882,12.27,9.139,
2MASS J13243553+6358281,T0.5,14.576,15.596,14.058,,,,,,,,,,,,,12.61,12.36,,,,,,,,,,,,,,,,,,,,,,17.87,19.31,,,,,,,,,,,,,,,,,,,14.677,15.435,14.082,16.52,13.112,12.318,10.781,,
2MASS J13243553+6358281,T2.5 pec,14.576,15.596,14.058,,,,,,,,,,,,,12.61,12.36,,,,,,,,,,,,,,,,,,,,,,17.87,19.31,,,,,,,,,,,,,,,,,,,14.677,15.435,14.082,16.52,13.112,12.318,10.781,,
2MASS J13262981-0038314,L7,15.05,16.103,14.208,,,,,,,,,,,,,,12.81,,,,,,,,,,,,,,,,,,,,,,18.54,19.55,24.46813,21.71997,23.73136,23.49444,19.03658,15.1,16.21,14.17,,,,,,,,,,,15.111,16.199,14.171,17.592,13.252,12.754,12.188,9.374,
2MASS J13262981-0038314,L8:,15.05,16.103,14.208,,,,,,,,,,,,,,12.81,,,,,,,,,,,,,,,,,,,,,,18.54,19.55,24.46813,21.71997,23.73136,23.49444,19.03658,15.1,16.21,14.17,,,,,,,,,,,15.111,16.199,14.171,17.592,13.252,12.754,12.188,9.374,
2MASS J13285503+2114486,L4.1,15.002,16.192,14.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,18.37,19.46,,,,,,,,,,,,,,,,,,,,16.027,14.202,,13.6,13.4,,,
2MASS J13285503+2114486,L5,15.002,16.192,14.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,18.37,19.46,,,,,,,,,,,,,,,,,,,,16.027,14.202,,13.6,13.4,,,
2MASS J13313310+3407583,L0,13.401,14.333,12.885,,,,,,,,19.01551055908203,17.36696434020996,19.014787673950195,17.435619354248047,,,,,,,,,,,,,,,,,,,,,,,18.55,20.89,16.15,17.12,,,,,,,,,,,,,,,,,,,13.422,14.133,12.814,15.21,12.542,12.318,11.754,9.35,
2MASS J13313310+3407583,L0: FLD-G,13.401,14.333,12.885,,,,,,,,19.01551055908203,17.36696434020996,19.014787673950195,17.435619354248047,,,,,,,,,,,,,,,,,,,,,,,18.55,20.89,16.15,17.12,,,,,,,,,,,,,,,,,,,13.422,14.133,12.814,15.21,12.542,12.318,11.754,9.35,
2MASS J13314894-0116500,L6,14.475,15.459,14.073,,,,,,,,,,,,,12.96,13.13,,,,,,,,,,,,,,,,,,,,20.84,,17.49,18.47,25.5,20.67,22.87,23.72,18.077,,,,,,,,,,,,,,14.671,15.338,14.051,16.498,13.432,13.146,12.489,,
2MASS J13314894-0116500,L6:,14.475,15.459,14.073,,,,,,,,,,,,,12.96,13.13,,,,,,,,,,,,,,,,,,,,20.84,,17.49,18.47,25.5,20.67,22.87,23.72,18.077,,,,,,,,,,,,,,14.671,15.338,14.051,16.498,13.432,13.146,12.489,,
2MASS J13341216-8226232,L0,13.751,14.566,13.182,,,,,,,,19.426185607910156,17.764780044555664,19.431150436401367,17.849458694458008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.904,12.713,12.162,,
2MASS J13364062+3743230,L0.4,13.63,14.412,13.099,,,,,,,,19.182409286499023,17.488292694091797,19.16720962524414,17.568187713623047,,,,,,,,,,,,,,,,,,,,,,,18.72,21.11,16.26,17.24,,,,,,,,,,,,,,,,,,,13.697,14.322,13.053,,12.782,12.563,12.453,,
2MASS J13364062+3743230,L1,13.63,14.412,13.099,,,,,,,,19.182409286499023,17.488292694091797,19.16720962524414,17.568187713623047,,,,,,,,,,,,,,,,,,,,,,,18.72,21.11,16.26,17.24,,,,,,,,,,,,,,,,,,,13.697,14.322,13.053,,12.782,12.563,12.453,,
2MASS J13373116+4938367,L0,13.035,13.765,12.576,,,,,,,,18.426820755004883,16.76607894897461,18.426605224609375,16.824583053588867,,,,,,,,,,,,,,,,,,,,,,22.51,17.95,20.64,15.54,16.49,,,,,,,,,,,,,,,,,,,13.098,13.73,12.552,14.662,12.26,11.985,11.576,,
2MASS J13384944+0437315,L0.0,13.249,14.157,12.737,,,,,,,,18.997865676879883,17.365882873535156,18.98005485534668,17.386234283447266,,,,,,,,,,,,,,,,,,,,,,,18.52,20.73,16.13,17.09,,,,,,,,,,,,,,,,,,,13.326,14.101,12.708,15.279,12.426,12.227,11.97,,
2MASS J13384944+0437315,L1,13.249,14.157,12.737,,,,,,,,18.997865676879883,17.365882873535156,18.98005485534668,17.386234283447266,,,,,,,,,,,,,,,,,,,,,,,18.52,20.73,16.13,17.09,,,,,,,,,,,,,,,,,,,13.326,14.101,12.708,15.279,12.426,12.227,11.97,,
2MASS J13411160-3052505,L2.7:,13.72,14.61,13.081,,,,,,,,19.544233322143555,,19.55250358581543,17.978302001953125,,,,,,,,,,,,,,,,,,,,,,,19.07,20.65,16.72,17.69,,,,,,,,,,,,,,,,,,,13.791,14.555,13.07,15.719,12.737,12.444,11.78,,
2MASS J13411160-3052505,L2::,13.72,14.61,13.081,,,,,,,,19.544233322143555,,19.55250358581543,17.978302001953125,,,,,,,,,,,,,,,,,,,,,,,19.07,20.65,16.72,17.69,,,,,,,,,,,,,,,,,,,13.791,14.555,13.07,15.719,12.737,12.444,11.78,,
2MASS J13431670+3945087,L5,14.857,16.162,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,18.36,19.44,,,,,,,,,,,,,,,,,,,14.947,15.92,14.021,,13.217,12.836,12.026,9.293,
2MASS J13464634-0031501,T6.5,15.459,16.0,15.772,,,,,,,,,,,,,14.53,13.6,13.4,13.13,11.914,,11.713,11.662,11.654,,,,,,,,,,,,,,,18.63,20.34,24.36,23.08,24.85,25.22,19.17,,,,,,,,,,,,,,15.973,15.655,15.961,16.795,15.477,13.567,11.921,9.197,
2MASS J13464634-0031501,T7,15.459,16.0,15.772,,,,,,,,,,,,,14.53,13.6,13.4,13.13,11.914,,11.713,11.662,11.654,,,,,,,,,,,,,,,18.63,20.34,24.36,23.08,24.85,25.22,19.17,,,,,,,,,,,,,,15.973,15.655,15.961,16.795,15.477,13.567,11.921,9.197,
2MASS J13475911-7610054,L0:,13.04,13.79,12.55,,,,,,,,18.661014556884766,16.839601516723633,18.755014419555664,16.86734962463379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.871,,
2MASS J13484591+0353545,L0:,13.76,14.628,13.229,,,,,,,,19.480947494506836,17.89371109008789,19.458364486694336,17.87638282775879,,,,,,,,,,,,,,,,,,,,,,,18.99,21.2,16.56,17.54,,,,,,,,,,,,,,,,,,,13.806,14.602,13.181,15.722,12.891,12.665,11.777,,
2MASS J13571237+1428398,L3,14.647,15.584,13.88,,,,,,,,20.844579696655273,19.04057502746582,20.872785568237305,19.066919326782227,,,,,,,,,,,,,,,,,,,,,,,20.12,22.64,17.68,18.69,,,,,,,,,,,,,,,,,,,14.595,15.416,13.862,16.713,13.348,12.99,12.396,9.56,
2MASS J13571237+1428398,L3:,14.647,15.584,13.88,,,,,,,,20.844579696655273,19.04057502746582,20.872785568237305,19.066919326782227,,,,,,,,,,,,,,,,,,,,,,,20.12,22.64,17.68,18.69,,,,,,,,,,,,,,,,,,,14.595,15.416,13.862,16.713,13.348,12.99,12.396,9.56,
2MASS J13580384+1458204,L4 pec (red),15.248,16.373,14.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71,,18.46,19.39,,,,,,,,,,,,,,,,,,,,16.281,14.55,,14.097,13.778,,9.382,
2MASS J13595510-4034582,L1,13.034,13.645,12.566,,,,,16.985,13.784,12.625,18.42963409423828,16.74163246154785,18.40693473815918,16.79616928100586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06,13.58,12.54,14.588,12.197,11.916,11.078,9.092,
2MASS J13595510-4034582,L3.1:,13.034,13.645,12.566,,,,,16.985,13.784,12.625,18.42963409423828,16.74163246154785,18.40693473815918,16.79616928100586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06,13.58,12.54,14.588,12.197,11.916,11.078,9.092,
2MASS J14044495+4634297,L0:,13.533,14.338,13.057,,,,,,,,19.156709671020508,17.443668365478516,19.165529251098633,17.503618240356445,,,,,,,,,,,,,,,,,,,,,,,18.62,21.09,16.21,17.18,,,,,,,,,,,,,,,,,,,13.599,14.268,12.98,,12.608,12.291,11.927,8.996,
2MASS J14044941-3159329,T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97,15.51,14.696,16.594,13.795,12.923,11.786,,
2MASS J14044941-3159329,T2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97,15.51,14.696,16.594,13.795,12.923,11.786,,
2MASS J14075361+1241099,L1::,14.344,15.378,13.598,,,,,,,,20.7569580078125,19.076528549194336,20.662975311279297,19.088769912719727,,,12.8,,,,,,,,,,,,,,,,,,,,20.37,,17.68,18.73,,,,,,,,,,,,,,,,,,,14.392,15.34,13.632,16.737,13.054,12.747,12.154,9.493,
2MASS J14075361+1241099,L5,14.344,15.378,13.598,,,,,,,,20.7569580078125,19.076528549194336,20.662975311279297,19.088769912719727,,,12.8,,,,,,,,,,,,,,,,,,,,20.37,,17.68,18.73,,,,,,,,,,,,,,,,,,,14.392,15.34,13.632,16.737,13.054,12.747,12.154,9.493,
2MASS J14075592-3033593,L1,14.966,15.705,14.563,,,,,,,,20.56357765197754,18.846529006958008,20.533620834350586,19.002233505249023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.154,13.924,12.623,,
2MASS J14090310-3357565,L1.3,13.42,14.248,12.865,,,,,,,,19.104951858520508,17.445507049560547,19.111635208129883,17.508270263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.493,14.193,12.848,15.311,12.543,12.279,11.856,9.346,
2MASS J14090310-3357565,L2,13.42,14.248,12.865,,,,,,,,19.104951858520508,17.445507049560547,19.111635208129883,17.508270263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.493,14.193,12.848,15.311,12.543,12.279,11.856,9.346,
2MASS J14140586+0107102,L4,15.735,16.741,15.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.73,,18.95,19.91,,,,,,,,,,,,,,,,,,,15.958,16.761,15.205,18.119,14.641,14.408,,,
2MASS J14165987+5006258,L4,15.955,16.95,15.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.73,,19.07,20.09,24.779,21.994,23.824,23.565,19.557,,,,,,,,,,,,,,16.03,16.861,15.349,17.96,14.7,14.411,13.136,9.763,
2MASS J14182962-3538060,L1.5,14.253,15.165,13.691,,,,,,,,20.046585083007812,18.455780029296875,20.032306671142578,18.41841697692871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.327,15.119,13.673,16.288,13.309,13.009,12.884,,
2MASS J14192618+5919047,L1:,15.69,16.507,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.85,,18.41,19.4,,,,,,,,,,,,,,,,,,,,16.411,15.188,,14.929,14.752,,,
2MASS J14213145+1827407,L0,12.428,13.231,11.943,,,,,,,,17.86309242248535,16.237823486328125,17.83902359008789,16.24612045288086,,,,,,,,,,,,,,,,,,,,,,,17.38,19.58,14.98,15.97,,,,,,,,,,,,,,,,,,,12.491,13.14,11.921,14.157,11.584,11.339,10.228,8.571,
2MASS J14232186+6154005,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41,,18.79,19.87,,,,,,,,,,,,,,,,,,,16.029,16.564,15.256,17.814,14.884,14.69,,,
2MASS J14243909+0917104,L3::,14.781,15.687,14.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,15.64,14.09,12.93,,,,,17.88,18.87,22.75859,20.53224,21.25536,24.39064,18.45615,,,,,,,,,,,,,,14.797,15.667,14.069,17.01,13.198,13.042,12.875,9.598,
2MASS J14243909+0917104,L4,14.781,15.687,14.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,15.64,14.09,12.93,,,,,17.88,18.87,22.75859,20.53224,21.25536,24.39064,18.45615,,,,,,,,,,,,,,14.797,15.667,14.069,17.01,13.198,13.042,12.875,9.598,
2MASS J14252798-3650229,L3.1 INT-G,12.575,13.747,11.805,,,17.35,19.67,,,,18.979555130004883,17.345273971557617,18.95671844482422,17.3940486907959,,10.77,10.58,,,,,,,,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.666,13.63,11.775,,10.998,10.576,10.01,9.566,
2MASS J14252798-3650229,L3:,12.575,13.747,11.805,,,17.35,19.67,,,,18.979555130004883,17.345273971557617,18.95671844482422,17.3940486907959,,10.77,10.58,,,,,,,,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.666,13.63,11.775,,10.998,10.576,10.01,9.566,
2MASS J14283132+5923354,L4,13.875,14.781,13.265,,,,,,,,20.004558563232422,18.29412269592285,19.97707748413086,18.375635147094727,,,,,,,,,,,,,,,,,,,,,,,19.64,21.69,16.99,18.04,,,,,,,,,,,,,,,,,,,13.954,14.712,13.189,,12.652,12.396,11.729,9.224,
2MASS J14283132+5923354,L4.4,13.875,14.781,13.265,,,,,,,,20.004558563232422,18.29412269592285,19.97707748413086,18.375635147094727,,,,,,,,,,,,,,,,,,,,,,,19.64,21.69,16.99,18.04,,,,,,,,,,,,,,,,,,,13.954,14.712,13.189,,12.652,12.396,11.729,9.224,
2MASS J14304358+2915405,L0.5,13.439,14.273,12.771,,,,,,,,19.23542022705078,17.56547737121582,19.229774475097656,17.608556747436523,,,,,,,,,,,,,,,,,,,,,,,18.73,21.07,16.32,17.3,,,,,,,,,,,,,,,,,,,13.514,14.16,12.771,,12.285,12.015,11.343,9.51,
2MASS J14304358+2915405,L2,13.439,14.273,12.771,,,,,,,,19.23542022705078,17.56547737121582,19.229774475097656,17.608556747436523,,,,,,,,,,,,,,,,,,,,,,,18.73,21.07,16.32,17.3,,,,,,,,,,,,,,,,,,,13.514,14.16,12.771,,12.285,12.015,11.343,9.51,
2MASS J14313097+1436539,L2,14.501,15.15,14.12,,,,,,,,19.985788345336914,18.340702056884766,19.961965560913086,18.404695510864258,,,,,,,,,,,,,,,,,,,,,,,19.62,21.93,17.04,17.99,,,,,,,,,,,,,,,,,,,,15.087,14.027,,13.716,13.445,12.823,,
2MASS J14313097+1436539,L3.5:,14.501,15.15,14.12,,,,,,,,19.985788345336914,18.340702056884766,19.961965560913086,18.404695510864258,,,,,,,,,,,,,,,,,,,,,,,19.62,21.93,17.04,17.99,,,,,,,,,,,,,,,,,,,,15.087,14.027,,13.716,13.445,12.823,,
2MASS J14353572-0043471,L2.5,15.664,16.488,15.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.91,,18.47,19.45,25.43408,20.87907,24.13148,25.25299,19.03051,15.68,16.41,15.12,,,,,,,,,,,15.687,16.567,15.133,17.527,14.793,14.557,12.266,9.255,
2MASS J14353572-0043471,L3,15.664,16.488,15.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.91,,18.47,19.45,25.43408,20.87907,24.13148,25.25299,19.03051,15.68,16.41,15.12,,,,,,,,,,,15.687,16.567,15.133,17.527,14.793,14.557,12.266,9.255,
