source,spectral_type_string,spectral_type_code,J,H,Ks,W1,W2,JH,HK,JK,W1W2,KW1,KW2
2MASS J03140344+1603056,L0,70.0,12.526,11.823,11.238,10.882,10.62,0.7029999999999994,0.5850000000000009,1.2880000000000003,0.26200000000000045,0.35599999999999987,0.6180000000000003
2MASS J03140344+1603056,L0: FLD-G,70.0,12.526,11.823,11.238,10.882,10.62,0.7029999999999994,0.5850000000000009,1.2880000000000003,0.26200000000000045,0.35599999999999987,0.6180000000000003
2MASS J03164512-2848521,L0:,70.0,14.578,13.772,13.114,12.642,12.312,0.8059999999999992,0.6579999999999995,1.4639999999999986,0.33000000000000007,0.4720000000000013,0.8020000000000014
2MASS J03164512-2848521,L1.7 INT-G,71.7,14.578,13.772,13.114,12.642,12.312,0.8059999999999992,0.6579999999999995,1.4639999999999986,0.33000000000000007,0.4720000000000013,0.8020000000000014
2MASS J03185403-3421292,L6.5,76.5,15.569,14.346,13.507,12.619,12.126,1.2230000000000008,0.8390000000000004,2.062000000000001,0.4930000000000003,0.8879999999999999,1.3810000000000002
2MASS J03185403-3421292,L7,77.0,15.569,14.346,13.507,12.619,12.126,1.2230000000000008,0.8390000000000004,2.062000000000001,0.4930000000000003,0.8879999999999999,1.3810000000000002
2MASS J03231002-4631237,L0 gamma,70.0,15.39,14.32,13.7,13.067,12.665,1.0700000000000003,0.620000000000001,1.6900000000000013,0.402000000000001,0.6329999999999991,1.0350000000000001
2MASS J03250136+2253039,L3,73.0,15.426,14.328,13.774,13.28,12.999,1.0980000000000008,0.5540000000000003,1.652000000000001,0.2809999999999988,0.4939999999999998,0.7749999999999986
2MASS J03250136+2253039,L3.3,73.3,15.426,14.328,13.774,13.28,12.999,1.0980000000000008,0.5540000000000003,1.652000000000001,0.2809999999999988,0.4939999999999998,0.7749999999999986
2MASS J03255322+0425406,T5.5,85.5,,,,15.8,13.783,,,,2.0170000000000012,,
2MASS J03261367+2950152,L3.5,73.5,15.481,14.395,13.835,13.19,12.805,1.0860000000000003,0.5599999999999987,1.645999999999999,0.3849999999999998,0.6450000000000014,1.0300000000000011
2MASS J03261367+2950152,L4.6,74.6,15.481,14.395,13.835,13.19,12.805,1.0860000000000003,0.5599999999999987,1.645999999999999,0.3849999999999998,0.6450000000000014,1.0300000000000011
2MASS J03264225-2102057,L4.1 FLD-G,74.1,16.134,14.793,13.922,12.95,12.435,1.341000000000001,0.8709999999999987,2.2119999999999997,0.5149999999999988,0.9720000000000013,1.487
2MASS J03264225-2102057,L5 beta,75.0,16.134,14.793,13.922,12.95,12.435,1.341000000000001,0.8709999999999987,2.2119999999999997,0.5149999999999988,0.9720000000000013,1.487
2MASS J03274091-3148156,L3,73.0,16.093,15.043,14.151,13.634,13.263,1.0500000000000007,0.8919999999999995,1.9420000000000002,0.37100000000000044,0.5169999999999995,0.8879999999999999
2MASS J03284265+2302051,L8,78.0,16.693,15.547,14.916,14.152,13.603,1.1460000000000008,0.6310000000000002,1.777000000000001,0.5489999999999995,0.7640000000000011,1.3130000000000006
2MASS J03284265+2302051,L9.5,79.5,16.693,15.547,14.916,14.152,13.603,1.1460000000000008,0.6310000000000002,1.777000000000001,0.5489999999999995,0.7640000000000011,1.3130000000000006
2MASS J03370359-1758079,L4.3 FLD-G,74.3,15.621,14.412,13.581,12.831,12.457,1.2089999999999996,0.8310000000000013,2.040000000000001,0.3739999999999988,0.75,1.1239999999999988
2MASS J03370359-1758079,L4.5,74.5,15.621,14.412,13.581,12.831,12.457,1.2089999999999996,0.8310000000000013,2.040000000000001,0.3739999999999988,0.75,1.1239999999999988
2MASS J03393521-3525440,L0: FLD-G,70.0,10.725,10.017,9.548,9.133,8.803,0.7080000000000002,0.4689999999999994,1.1769999999999996,0.3299999999999983,0.4150000000000009,0.7449999999999992
2MASS J03400942-6724051,L7::,77.0,14.742,13.59,12.925,12.151,11.62,1.152000000000001,0.6649999999999991,1.8170000000000002,0.5310000000000006,0.7740000000000009,1.3050000000000015
2MASS J03420931-2904317,L1.0 VL-G,71.0,15.918,15.353,14.378,13.967,13.616,0.5649999999999995,0.9749999999999996,1.5399999999999991,0.35100000000000087,0.4109999999999996,0.7620000000000005
2MASS J03421621-6817321,L4 gamma,74.0,16.854,15.386,14.541,13.932,13.457,1.468,0.8449999999999989,2.312999999999999,0.47499999999999964,0.609,1.0839999999999996
2MASS J03454316+2540233,L0,70.0,13.997,13.211,12.672,12.349,12.093,0.7859999999999996,0.5389999999999997,1.3249999999999993,0.2560000000000002,0.3230000000000004,0.5790000000000006
2MASS J03454316+2540233,L1:,71.0,13.997,13.211,12.672,12.349,12.093,0.7859999999999996,0.5389999999999997,1.3249999999999993,0.2560000000000002,0.3230000000000004,0.5790000000000006
2MASS J03480772-6022270,T7,87.0,15.318,15.559,15.602,14.998,12.574,-0.24099999999999966,-0.04300000000000104,-0.2840000000000007,2.4239999999999995,0.604000000000001,3.0280000000000005
2MASS J03510423+4810477,T1:,81.0,16.466,15.566,14.996,14.471,13.908,0.9000000000000004,0.5700000000000003,1.4700000000000006,0.5630000000000006,0.5250000000000004,1.088000000000001
2MASS J03552337+1133437,L3: VL-G,73.0,14.05,12.53,11.526,10.528,9.943,1.5200000000000014,1.0039999999999996,2.524000000000001,0.5850000000000009,0.9979999999999993,1.5830000000000002
2MASS J03552337+1133437,L5 gamma,75.0,14.05,12.53,11.526,10.528,9.943,1.5200000000000014,1.0039999999999996,2.524000000000001,0.5850000000000009,0.9979999999999993,1.5830000000000002
2MASS J03552337+1133437,L5.5,75.5,14.05,12.53,11.526,10.528,9.943,1.5200000000000014,1.0039999999999996,2.524000000000001,0.5850000000000009,0.9979999999999993,1.5830000000000002
2MASS J03572695-4417305,L0 beta,70.0,14.37,13.531,12.907,12.475,12.086,0.8389999999999986,0.6240000000000006,1.4629999999999992,0.38899999999999935,0.4320000000000004,0.8209999999999997
2MASS J03582255-4116060,L5,75.0,15.846,14.608,13.838,12.895,12.453,1.2379999999999995,0.7700000000000014,2.008000000000001,0.44200000000000017,0.9429999999999996,1.3849999999999998
2MASS J03582255-4116060,L6 pec,76.0,15.846,14.608,13.838,12.895,12.453,1.2379999999999995,0.7700000000000014,2.008000000000001,0.44200000000000017,0.9429999999999996,1.3849999999999998
2MASS J04012977-4050448,L0.0,70.0,14.533,13.72,13.18,12.82,12.511,0.8129999999999988,0.5400000000000009,1.3529999999999998,0.30900000000000105,0.35999999999999943,0.6690000000000005
2MASS J04012977-4050448,L0:,70.0,14.533,13.72,13.18,12.82,12.511,0.8129999999999988,0.5400000000000009,1.3529999999999998,0.30900000000000105,0.35999999999999943,0.6690000000000005
2MASS J04062677-3812102,L0 gamma,70.0,16.768,15.711,15.113,14.424,14.1,1.0570000000000004,0.5980000000000008,1.6550000000000011,0.32399999999999984,0.6890000000000001,1.013
2MASS J04062677-3812102,L1: VL-G,71.0,16.768,15.711,15.113,14.424,14.1,1.0570000000000004,0.5980000000000008,1.6550000000000011,0.32399999999999984,0.6890000000000001,1.013
2MASS J04070752+1546457,L3.5,73.5,15.478,14.354,13.559,12.946,12.566,1.1240000000000006,0.7949999999999999,1.9190000000000005,0.379999999999999,0.6129999999999995,0.9929999999999986
2MASS J04070752+1546457,L3: FLD-G,73.0,15.478,14.354,13.559,12.946,12.566,1.1240000000000006,0.7949999999999999,1.9190000000000005,0.379999999999999,0.6129999999999995,0.9929999999999986
2MASS J04070885+1514565,T5,85.0,16.055,16.017,15.922,15.371,13.939,0.038000000000000256,0.09499999999999886,0.13299999999999912,1.4320000000000004,0.5510000000000002,1.9830000000000005
2MASS J04082905-1450334,L2,72.0,14.222,13.337,12.817,12.356,12.083,0.8849999999999998,0.5199999999999996,1.4049999999999994,0.2729999999999997,0.4610000000000003,0.734
2MASS J04082905-1450334,L4.5,74.5,14.222,13.337,12.817,12.356,12.083,0.8849999999999998,0.5199999999999996,1.4049999999999994,0.2729999999999997,0.4610000000000003,0.734
2MASS J04150602+8230557,L3,73.0,16.194,15.546,14.927,14.347,14.107,0.6479999999999997,0.6189999999999998,1.2669999999999995,0.2400000000000002,0.5800000000000001,0.8200000000000003
2MASS J04151954-0935066,T8,88.0,15.695,15.537,15.429,15.108,12.261,0.15799999999999947,0.10800000000000054,0.266,2.8470000000000013,0.32099999999999973,3.168000000000001
2MASS J04185879-4507413,L2.8 VL-G,72.8,16.163,15.046,14.595,13.862,13.487,1.1170000000000009,0.45099999999999874,1.5679999999999996,0.375,0.7330000000000005,1.1080000000000005
2MASS J04203904+2355502,L1,71.0,14.94,14.09,13.499,13.084,12.812,0.8499999999999996,0.5909999999999993,1.440999999999999,0.27200000000000024,0.4150000000000009,0.6870000000000012
2MASS J04234858-0414035,L7.5,77.5,14.465,13.463,12.929,12.175,11.609,1.0020000000000007,0.5339999999999989,1.5359999999999996,0.5660000000000007,0.7539999999999996,1.3200000000000003
2MASS J04234858-0414035,T0,80.0,14.465,13.463,12.929,12.175,11.609,1.0020000000000007,0.5339999999999989,1.5359999999999996,0.5660000000000007,0.7539999999999996,1.3200000000000003
2MASS J04285096-2253227,L0.5,70.5,13.507,12.668,12.118,11.675,11.47,0.8390000000000004,0.5499999999999989,1.3889999999999993,0.20500000000000007,0.4429999999999996,0.6479999999999997
2MASS J04362054-4218523,L0.4,70.4,14.49,13.65,13.14,12.772,12.502,0.8399999999999999,0.5099999999999998,1.3499999999999996,0.2699999999999996,0.3680000000000003,0.6379999999999999
2MASS J04362054-4218523,L0:,70.0,14.49,13.65,13.14,12.772,12.502,0.8399999999999999,0.5099999999999998,1.3499999999999996,0.2699999999999996,0.3680000000000003,0.6379999999999999
2MASS J04373705+2331080,L0,70.0,17.384,16.133,15.437,14.535,13.97,1.2510000000000012,0.6959999999999997,1.947000000000001,0.5649999999999995,0.9019999999999992,1.4669999999999987
2MASS J04373705+2331080,L1:,71.0,17.384,16.133,15.437,14.535,13.97,1.2510000000000012,0.6959999999999997,1.947000000000001,0.5649999999999995,0.9019999999999992,1.4669999999999987
2MASS J04390101-2353083,L6,76.0,14.408,13.409,12.816,12.039,11.678,0.9989999999999988,0.593,1.5919999999999987,0.3609999999999989,0.777000000000001,1.138
2MASS J04390101-2353083,L6.5,76.5,14.408,13.409,12.816,12.039,11.678,0.9989999999999988,0.593,1.5919999999999987,0.3609999999999989,0.777000000000001,1.138
2MASS J04433761+0002051,L0: VL-G,70.0,12.507,11.804,11.216,10.826,10.476,0.7029999999999994,0.588000000000001,1.2910000000000004,0.34999999999999964,0.3899999999999988,0.7399999999999984
2MASS J04455387-3048204,L2,72.0,13.393,12.58,11.975,11.573,11.333,0.8130000000000006,0.6050000000000004,1.418000000000001,0.2400000000000002,0.40199999999999925,0.6419999999999995
2MASS J04473039-1216155,T2:,82.0,16.48,15.99,15.55,14.954,14.366,0.4900000000000002,0.4399999999999995,0.9299999999999997,0.588000000000001,0.5960000000000001,1.184000000000001
2MASS J04474307-1936045,L4:,74.0,15.969,14.785,14.012,13.408,13.036,1.1839999999999993,0.7729999999999997,1.956999999999999,0.3719999999999999,0.604000000000001,0.9760000000000009
2MASS J04474307-1936045,L5:,75.0,15.969,14.785,14.012,13.408,13.036,1.1839999999999993,0.7729999999999997,1.956999999999999,0.3719999999999999,0.604000000000001,0.9760000000000009
2MASS J04510093-3402150,L0.5,70.5,13.541,12.826,12.294,11.919,11.658,0.7149999999999999,0.532,1.2469999999999999,0.261000000000001,0.375,0.636000000000001
2MASS J04510093-3402150,L0.6,70.6,13.541,12.826,12.294,11.919,11.658,0.7149999999999999,0.532,1.2469999999999999,0.261000000000001,0.375,0.636000000000001
2MASS J04532647-1751543,L2.5 INT-G,72.5,15.142,14.06,13.466,12.956,12.646,1.081999999999999,0.5940000000000012,1.6760000000000002,0.3099999999999987,0.5099999999999998,0.8199999999999985
2MASS J04532647-1751543,L3:,73.0,15.142,14.06,13.466,12.956,12.646,1.081999999999999,0.5940000000000012,1.6760000000000002,0.3099999999999987,0.5099999999999998,0.8199999999999985
2MASS J05002100+0330501,L4,74.0,13.669,12.683,12.062,11.514,11.249,0.9860000000000007,0.6210000000000004,1.607000000000001,0.2649999999999988,0.548,0.8129999999999988
2MASS J05002100+0330501,L4.2 FLD-G,74.2,13.669,12.683,12.062,11.514,11.249,0.9860000000000007,0.6210000000000004,1.607000000000001,0.2649999999999988,0.548,0.8129999999999988
2MASS J05012406-0010452,L3: VL-G,73.0,14.982,13.71,12.963,12.046,11.518,1.2719999999999985,0.7470000000000017,2.019,0.5279999999999987,0.9169999999999998,1.4449999999999985
2MASS J05012406-0010452,L4 gamma,74.0,14.982,13.71,12.963,12.046,11.518,1.2719999999999985,0.7470000000000017,2.019,0.5279999999999987,0.9169999999999998,1.4449999999999985
2MASS J05065012+5236338,T4.5,84.5,15.75,15.35,15.6,14.988,13.66,0.40000000000000036,-0.25,0.15000000000000036,1.3279999999999994,0.6120000000000001,1.9399999999999995
2MASS J05103524-4208146,T5,85.0,16.222,16.237,15.996,15.632,14.036,-0.014999999999997016,0.24099999999999788,0.22600000000000087,1.596,0.36400000000000077,1.9600000000000009
2MASS J05104958-1843548,L2.5 INT-G,72.5,15.352,14.341,13.813,13.259,12.958,1.011000000000001,0.5279999999999987,1.5389999999999997,0.30100000000000016,0.5540000000000003,0.8550000000000004
2MASS J05120636-2949540,L3.8 INT-G,73.8,15.463,14.156,13.285,12.378,11.921,1.3069999999999986,0.8710000000000004,2.177999999999999,0.45700000000000074,0.907,1.3640000000000008
2MASS J05120636-2949540,L5 gamma,75.0,15.463,14.156,13.285,12.378,11.921,1.3069999999999986,0.8710000000000004,2.177999999999999,0.45700000000000074,0.907,1.3640000000000008
2MASS J05160945-0445499,T5.5,85.5,15.984,15.721,15.486,15.476,13.665,0.2629999999999999,0.23499999999999943,0.49799999999999933,1.8110000000000017,0.009999999999999787,1.8210000000000015
2MASS J05161597-3332046,L3:,73.0,15.879,14.801,13.987,13.261,12.883,1.0779999999999994,0.8140000000000001,1.8919999999999995,0.3780000000000001,0.7260000000000009,1.104000000000001
2MASS J05161597-3332046,L4.5:,74.5,15.879,14.801,13.987,13.261,12.883,1.0779999999999994,0.8140000000000001,1.8919999999999995,0.3780000000000001,0.7260000000000009,1.104000000000001
2MASS J05184616-2756457,L1 gamma,71.0,15.262,14.295,13.615,13.045,12.661,0.9670000000000005,0.6799999999999997,1.6470000000000002,0.38400000000000034,0.5700000000000003,0.9540000000000006
2MASS J05184616-2756457,L1: VL-G,71.0,15.262,14.295,13.615,13.045,12.661,0.9670000000000005,0.6799999999999997,1.6470000000000002,0.38400000000000034,0.5700000000000003,0.9540000000000006
2MASS J05185995-2828372,L7,77.0,15.978,14.83,14.162,13.385,12.873,1.1479999999999997,0.6679999999999993,1.815999999999999,0.5120000000000005,0.777000000000001,1.2890000000000015
2MASS J05185995-2828372,T1 pec,81.0,15.978,14.83,14.162,13.385,12.873,1.1479999999999997,0.6679999999999993,1.815999999999999,0.5120000000000005,0.777000000000001,1.2890000000000015
2MASS J05233822-1403022,L2.5,72.5,13.084,12.22,11.638,11.156,10.864,0.863999999999999,0.5820000000000007,1.4459999999999997,0.2919999999999998,0.4819999999999993,0.7739999999999991
2MASS J05233822-1403022,L5,75.0,13.084,12.22,11.638,11.156,10.864,0.863999999999999,0.5820000000000007,1.4459999999999997,0.2919999999999998,0.4819999999999993,0.7739999999999991
2MASS J05253876-7426008,L2,72.0,15.713,14.966,14.433,14.003,13.631,0.7469999999999999,0.5329999999999995,1.2799999999999994,0.3719999999999999,0.4299999999999997,0.8019999999999996
2MASS J05264348-4455455,L1,71.0,14.08,13.307,12.705,12.393,12.12,0.7729999999999997,0.6020000000000003,1.375,0.27300000000000146,0.3119999999999994,0.5850000000000009
2MASS J05265973-5026216,L3,73.0,15.412,14.395,13.64,13.037,12.733,1.0170000000000012,0.754999999999999,1.7720000000000002,0.30400000000000027,0.6029999999999998,0.907
2MASS J05301261+6253254,L1,71.0,14.053,13.264,12.709,,,0.7890000000000015,0.5549999999999997,1.3440000000000012,,,
2MASS J05301261+6253254,L1.1,71.1,14.053,13.264,12.709,,,0.7890000000000015,0.5549999999999997,1.3440000000000012,,,
2MASS J05361998-1920396,L2 gamma,72.0,15.768,14.693,13.854,13.262,12.789,1.075000000000001,0.8390000000000004,1.9140000000000015,0.47300000000000075,0.5919999999999987,1.0649999999999995
2MASS J05361998-1920396,L2: VL-G,72.0,15.768,14.693,13.854,13.262,12.789,1.075000000000001,0.8390000000000004,1.9140000000000015,0.47300000000000075,0.5919999999999987,1.0649999999999995
2MASS J05395200-0059019,L5,75.0,14.033,13.104,12.527,11.869,11.578,0.9290000000000003,0.577,1.5060000000000002,0.29100000000000037,0.6579999999999995,0.9489999999999998
2MASS J05431887+6422528,L1,71.0,13.57,12.67,12.05,11.632,11.382,0.9000000000000004,0.6199999999999992,1.5199999999999996,0.25,0.41800000000000104,0.668000000000001
2MASS J05431887+6422528,L1.9 INT-G,71.9,13.57,12.67,12.05,11.632,11.382,0.9000000000000004,0.6199999999999992,1.5199999999999996,0.25,0.41800000000000104,0.668000000000001
2MASS J05591914-1404488,T4.5,84.5,13.802,13.679,13.577,13.386,11.904,0.12299999999999933,0.10200000000000031,0.22499999999999964,1.4819999999999993,0.19100000000000072,1.673
2MASS J05591914-1404488,T5,85.0,13.802,13.679,13.577,13.386,11.904,0.12299999999999933,0.10200000000000031,0.22499999999999964,1.4819999999999993,0.19100000000000072,1.673
2MASS J06020638+4043588,T4.5,84.5,15.544,15.592,15.166,15.112,13.543,-0.04800000000000004,0.42600000000000016,0.3780000000000001,1.5690000000000008,0.05400000000000027,1.623000000000001
2MASS J06022216+6336391,L1.7 FLD-G,71.7,14.27,13.36,12.683,12.217,11.957,0.9100000000000001,0.6769999999999996,1.5869999999999997,0.2599999999999998,0.4659999999999993,0.7259999999999991
2MASS J06022216+6336391,L1:,71.0,14.27,13.36,12.683,12.217,11.957,0.9100000000000001,0.6769999999999996,1.5869999999999997,0.2599999999999998,0.4659999999999993,0.7259999999999991
2MASS J06023045+3910592,L1,71.0,12.3,11.451,10.865,10.435,10.124,0.8490000000000002,0.5860000000000003,1.4350000000000005,0.31099999999999994,0.4299999999999997,0.7409999999999997
2MASS J06023045+3910592,L2: INT-G,72.0,12.3,11.451,10.865,10.435,10.124,0.8490000000000002,0.5860000000000003,1.4350000000000005,0.31099999999999994,0.4299999999999997,0.7409999999999997
2MASS J06050196-2342270,L0:,70.0,14.512,13.727,13.145,12.841,12.544,0.7850000000000001,0.5820000000000007,1.3670000000000009,0.2969999999999988,0.30400000000000027,0.6009999999999991
2MASS J06085283-2753583,L0: VL-G,70.0,13.595,12.897,12.371,11.976,11.623,0.6980000000000004,0.5259999999999998,1.2240000000000002,0.35300000000000153,0.3949999999999996,0.7480000000000011
2MASS J06143818+3950357,L9:,79.0,16.588,15.595,15.02,14.275,13.635,0.9930000000000003,0.5750000000000011,1.5680000000000014,0.6400000000000006,0.7449999999999992,1.3849999999999998
2MASS J06154934-0100415,L1.0,71.0,13.754,12.984,12.541,12.177,11.962,0.7699999999999996,0.4429999999999996,1.2129999999999992,0.21499999999999986,0.36400000000000077,0.5790000000000006
2MASS J06154934-0100415,L2:,72.0,13.754,12.984,12.541,12.177,11.962,0.7699999999999996,0.4429999999999996,1.2129999999999992,0.21499999999999986,0.36400000000000077,0.5790000000000006
2MASS J06160532-4557080,L2,72.0,15.16,14.26,13.598,13.133,12.822,0.9000000000000004,0.661999999999999,1.5619999999999994,0.31099999999999994,0.46500000000000163,0.7760000000000016
2MASS J06244595-4521548,L5,75.0,14.48,13.335,12.595,11.798,11.47,1.1449999999999996,0.7400000000000002,1.8849999999999998,0.3279999999999994,0.7970000000000006,1.125
2MASS J06244595-4521548,L5:,75.0,14.48,13.335,12.595,11.798,11.47,1.1449999999999996,0.7400000000000002,1.8849999999999998,0.3279999999999994,0.7970000000000006,1.125
